date,pip_new,pip_total,bioconda_total,bioconda_new,biocontainers_quay_new,biocontainers_quay_total,prs_new,contributors_pr,contributors_new,prs_total,contributors_total,modules_new,modules_total,biocontainers_aws_total,dockerhub_total,clones_total
2020-09-19,103.0,123501.0,,,,,0,0,0,411,151,0.0,103.0,,,
2020-09-20,55.0,123556.0,,,,,0,0,0,411,151,0.0,103.0,,,
2020-09-21,102.0,123658.0,,,,,0,0,0,411,151,0.0,103.0,,,
2020-09-22,101.0,123759.0,,,,,0,0,0,411,151,0.0,103.0,,,
2020-09-23,147.0,123906.0,,,,,0,0,0,411,151,0.0,103.0,,,
2020-09-24,205.0,124111.0,,,,,0,0,0,411,151,0.0,103.0,,,
2020-09-25,93.0,124204.0,,,,,1,1,0,412,151,1.0,104.0,,,
2020-09-26,65.0,124269.0,,,,,1,1,1,413,152,0.0,104.0,,,
2020-09-27,65.0,124334.0,,,,,0,0,0,413,152,0.0,104.0,,,
2020-09-28,125.0,124459.0,,,,,2,2,1,415,153,0.0,104.0,,,
2020-09-29,116.0,124575.0,,,,,1,1,0,416,153,0.0,104.0,,,
2020-09-30,69.0,124644.0,,,,,0,0,0,416,153,0.0,104.0,,,
2020-10-01,121.0,124765.0,,,,,1,1,0,417,153,0.0,104.0,,,
2020-10-02,135.0,124900.0,,,,,1,1,0,418,153,0.0,104.0,,,
2020-10-03,44.0,124944.0,,,,,0,0,0,418,153,0.0,104.0,,,
2020-10-04,49.0,124993.0,,,,,0,0,0,418,153,0.0,104.0,,,
2020-10-05,91.0,125084.0,,,,,0,0,0,418,153,0.0,104.0,,,
2020-10-06,124.0,125208.0,,,,,0,0,0,418,153,0.0,104.0,,,
2020-10-07,230.0,125438.0,,,,,3,3,2,421,155,1.0,105.0,,,
2020-10-08,244.0,125682.0,,,,,1,1,0,422,155,0.0,105.0,,,
2020-10-09,91.0,125773.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-10,38.0,125811.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-11,79.0,125890.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-12,103.0,125993.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-13,113.0,126106.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-14,351.0,126457.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-15,239.0,126696.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-16,90.0,126786.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-17,100.0,126886.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-18,61.0,126947.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-19,113.0,127060.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-20,180.0,127240.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-21,112.0,127352.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-22,110.0,127462.0,,,,,0,0,0,422,155,0.0,105.0,,,
2020-10-23,61.0,127523.0,,,,,3,3,0,425,155,0.0,105.0,,,
2020-10-24,54.0,127577.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-25,60.0,127637.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-26,106.0,127743.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-27,115.0,127858.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-28,81.0,127939.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-29,150.0,128089.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-30,175.0,128264.0,,,,,0,0,0,425,155,0.0,105.0,,,
2020-10-31,21.0,128285.0,,,,,1,1,1,426,156,0.0,105.0,,,
2020-11-01,82.0,128367.0,,,,,0,0,0,426,156,0.0,105.0,,,
2020-11-02,145.0,128512.0,,,,,0,0,0,426,156,0.0,105.0,,,
2020-11-03,102.0,128614.0,,,,,1,1,0,427,156,0.0,105.0,,,
2020-11-04,90.0,128704.0,,,,,0,0,0,427,156,0.0,105.0,,,
2020-11-05,122.0,128826.0,,,,,0,0,0,427,156,0.0,105.0,,,
2020-11-06,195.0,129021.0,,,,,0,0,0,427,156,0.0,105.0,,,
2020-11-07,144.0,129165.0,,,,,0,0,0,427,156,0.0,105.0,,,
2020-11-08,117.0,129282.0,,,,,0,0,0,427,156,0.0,105.0,,,
2020-11-09,97.0,129379.0,,,,,0,0,0,427,156,0.0,105.0,,,
2020-11-10,150.0,129529.0,,,,,0,0,0,427,156,1.0,106.0,,,
2020-11-11,121.0,129650.0,,,,,1,1,1,428,157,0.0,106.0,,,
2020-11-12,111.0,129761.0,,,,,1,1,0,429,157,1.0,107.0,,,
2020-11-13,223.0,129984.0,,,,,0,0,0,429,157,0.0,107.0,,,
2020-11-14,80.0,130064.0,,,,,0,0,0,429,157,0.0,107.0,,,
2020-11-15,57.0,130121.0,,,,,0,0,0,429,157,0.0,107.0,,,
2020-11-16,245.0,130366.0,,,,,3,2,1,432,158,1.0,108.0,,,
2020-11-17,225.0,130591.0,,,,,0,0,0,432,158,0.0,108.0,,,
2020-11-18,365.0,130956.0,,,,,1,1,0,433,158,0.0,108.0,,,
2020-11-19,668.0,131624.0,,,,,1,1,1,434,159,0.0,108.0,,,
2020-11-20,435.0,132059.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-21,96.0,132155.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-22,33.0,132188.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-23,379.0,132567.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-24,348.0,132915.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-25,523.0,133438.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-26,445.0,133883.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-27,649.0,134532.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-28,190.0,134722.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-29,53.0,134775.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-11-30,471.0,135246.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-12-01,293.0,135539.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-12-02,176.0,135715.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-12-03,274.0,135989.0,,,,,0,0,0,434,159,0.0,108.0,,,
2020-12-04,125.0,136114.0,,,,,1,1,0,435,159,0.0,108.0,,,
2020-12-05,156.0,136270.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-06,50.0,136320.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-07,274.0,136594.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-08,413.0,137007.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-09,173.0,137180.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-10,113.0,137293.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-11,146.0,137439.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-12,125.0,137564.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-13,65.0,137629.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-14,441.0,138070.0,,,,,0,0,0,435,159,0.0,108.0,,,
2020-12-15,173.0,138243.0,,,,,0,0,0,435,159,1.0,109.0,,,
2020-12-16,152.0,138395.0,,,,,1,1,0,436,159,0.0,109.0,,,
2020-12-17,264.0,138659.0,,,,,1,1,1,437,160,0.0,109.0,,,
2020-12-18,169.0,138828.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-19,49.0,138877.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-20,58.0,138935.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-21,283.0,139218.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-22,115.0,139333.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-23,149.0,139482.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-24,126.0,139608.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-25,30.0,139638.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-26,78.0,139716.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-27,35.0,139751.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-28,178.0,139929.0,,,,,0,0,0,437,160,0.0,109.0,,,
2020-12-29,40.0,139969.0,,,,,1,1,0,438,160,0.0,109.0,,,
2020-12-30,65.0,140034.0,,,,,1,1,0,439,160,0.0,109.0,,,
2020-12-31,113.0,140147.0,,,,,0,0,0,439,160,0.0,109.0,,,
2021-01-01,53.0,140200.0,,,,,0,0,0,439,160,0.0,109.0,,,
2021-01-02,48.0,140248.0,,,,,0,0,0,439,160,0.0,109.0,,,
2021-01-03,42.0,140290.0,,,,,0,0,0,439,160,0.0,109.0,,,
2021-01-04,211.0,140501.0,,,,,0,0,0,439,160,0.0,109.0,,,
2021-01-05,153.0,140654.0,,,,,1,1,1,440,161,0.0,109.0,,,
2021-01-06,108.0,140762.0,,,,,0,0,0,440,161,0.0,109.0,,,
2021-01-07,85.0,140847.0,,,,,1,1,0,441,161,0.0,109.0,,,
2021-01-08,88.0,140935.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-09,60.0,140995.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-10,143.0,141138.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-11,147.0,141285.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-12,109.0,141394.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-13,146.0,141540.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-14,97.0,141637.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-15,89.0,141726.0,,,,,0,0,0,441,161,0.0,109.0,,,
2021-01-16,121.0,141847.0,,,,,1,1,1,442,162,0.0,109.0,,,
2021-01-17,136.0,141983.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-18,169.0,142152.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-19,230.0,142382.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-20,151.0,142533.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-21,142.0,142675.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-22,148.0,142823.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-23,321.0,143144.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-24,263.0,143407.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-25,595.0,144002.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-26,451.0,144453.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-27,960.0,145413.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-28,427.0,145840.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-29,116.0,145956.0,,,,,0,0,0,442,162,0.0,109.0,,,
2021-01-30,393.0,146349.0,,,,,1,1,1,443,163,0.0,109.0,,,
2021-01-31,352.0,146701.0,,,,,0,0,0,443,163,0.0,109.0,,,
2021-02-01,144.0,146845.0,,,,,0,0,0,443,163,0.0,109.0,,,
2021-02-02,718.0,147563.0,,,,,0,0,0,443,163,0.0,109.0,,,
2021-02-03,812.0,148375.0,,,,,0,0,0,443,163,0.0,109.0,,,
2021-02-04,845.0,149220.0,,,,,0,0,0,443,163,0.0,109.0,,,
2021-02-05,967.0,150187.0,,,,,1,1,0,444,163,0.0,109.0,,,
2021-02-06,242.0,150429.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-07,90.0,150519.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-08,250.0,150769.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-09,90.0,150859.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-10,146.0,151005.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-11,110.0,151115.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-12,110.0,151225.0,,,,,0,0,0,444,163,0.0,109.0,,,
2021-02-13,85.0,151310.0,,,,,1,1,1,445,164,0.0,109.0,,,
2021-02-14,104.0,151414.0,,,,,0,0,0,445,164,0.0,109.0,,,
2021-02-15,154.0,151568.0,,,,,0,0,0,445,164,0.0,109.0,,,
2021-02-16,166.0,151734.0,,,,,0,0,0,445,164,0.0,109.0,,,
2021-02-17,204.0,151938.0,,,,,0,0,0,445,164,0.0,109.0,,,
2021-02-18,300.0,152238.0,,,,,1,1,1,446,165,0.0,109.0,,,
2021-02-19,278.0,152516.0,,,,,0,0,0,446,165,0.0,109.0,,,
2021-02-20,190.0,152706.0,,,,,0,0,0,446,165,0.0,109.0,,,
2021-02-21,80.0,152786.0,,,,,0,0,0,446,165,0.0,109.0,,,
2021-02-22,188.0,152974.0,,,,,0,0,0,446,165,0.0,109.0,,,
2021-02-23,173.0,153147.0,,,,,1,1,0,447,165,1.0,110.0,,,
2021-02-24,116.0,153263.0,,,,,2,2,2,449,167,0.0,110.0,,,
2021-02-25,140.0,153403.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-02-26,427.0,153830.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-02-27,87.0,153917.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-02-28,69.0,153986.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-03-01,199.0,154185.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-03-02,222.0,154407.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-03-03,92.0,154499.0,,,,,0,0,0,449,167,0.0,110.0,,,
2021-03-04,596.0,155095.0,,,,,1,1,0,450,167,0.0,110.0,,,
2021-03-05,108.0,155203.0,,,,,1,1,0,451,167,0.0,110.0,,,
2021-03-06,98.0,155301.0,,,,,1,1,0,452,167,1.0,111.0,,,
2021-03-07,66.0,155367.0,,,,,0,0,0,452,167,0.0,111.0,,,
2021-03-08,604.0,155971.0,,,,,1,1,0,453,167,0.0,111.0,,,
2021-03-09,496.0,156467.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-10,208.0,156675.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-11,144.0,156819.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-12,193.0,157012.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-13,98.0,157110.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-14,79.0,157189.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-15,219.0,157408.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-16,147.0,157555.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-17,150.0,157705.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-18,346.0,158051.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-19,204.0,158255.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-20,89.0,158344.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-21,87.0,158431.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-22,117.0,158548.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-23,206.0,158754.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-24,151.0,158905.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-25,283.0,159188.0,,,,,0,0,0,453,167,0.0,111.0,,,
2021-03-26,515.0,159703.0,,,,,1,1,1,454,168,0.0,111.0,,,
2021-03-27,146.0,159849.0,,,,,0,0,0,454,168,0.0,111.0,,,
2021-03-28,209.0,160058.0,,,,,0,0,0,454,168,0.0,111.0,,,
2021-03-29,188.0,160246.0,,,,,0,0,0,454,168,0.0,111.0,,,
2021-03-30,137.0,160383.0,,,,,0,0,0,454,168,0.0,111.0,,,
2021-03-31,236.0,160619.0,,,,,0,0,0,454,168,0.0,111.0,,,
2021-04-01,356.0,160975.0,,,,,1,1,1,455,169,0.0,111.0,,,
2021-04-02,164.0,161139.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-03,174.0,161313.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-04,80.0,161393.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-05,146.0,161539.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-06,145.0,161684.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-07,187.0,161871.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-08,151.0,162022.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-09,224.0,162246.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-10,90.0,162336.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-11,70.0,162406.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-12,190.0,162596.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-13,290.0,162886.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-14,176.0,163062.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-15,172.0,163234.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-16,338.0,163572.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-17,89.0,163661.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-18,85.0,163746.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-19,126.0,163872.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-20,220.0,164092.0,,,,,0,0,0,455,169,0.0,111.0,,,
2021-04-21,364.0,164456.0,,,,,1,1,0,456,169,0.0,111.0,,,
2021-04-22,163.0,164619.0,,,,,0,0,0,456,169,0.0,111.0,,,
2021-04-23,324.0,164943.0,,,,,0,0,0,456,169,0.0,111.0,,,
2021-04-24,138.0,165081.0,,,,,0,0,0,456,169,0.0,111.0,,,
2021-04-25,102.0,165183.0,,,,,0,0,0,456,169,0.0,111.0,,,
2021-04-26,262.0,165445.0,,,,,1,1,1,457,170,0.0,111.0,,,
2021-04-27,2089.0,167534.0,,,,,2,1,0,459,170,1.0,112.0,,,
2021-04-28,327.0,167861.0,,,,,0,0,0,459,170,0.0,112.0,,,
2021-04-29,225.0,168086.0,,,,,0,0,0,459,170,0.0,112.0,,,
2021-04-30,234.0,168320.0,,,,,0,0,0,459,170,0.0,112.0,,,
2021-05-01,69.0,168389.0,,,,,0,0,0,459,170,0.0,112.0,,,
2021-05-02,41.0,168430.0,,,,,0,0,0,459,170,0.0,112.0,,,
2021-05-03,161.0,168591.0,,,,,0,0,0,459,170,0.0,112.0,,,
2021-05-04,230.0,168821.0,,,,,1,1,0,460,170,1.0,113.0,,,
2021-05-05,128.0,168949.0,,,,,1,1,0,461,170,0.0,113.0,,,
2021-05-06,382.0,169331.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-07,186.0,169517.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-08,123.0,169640.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-09,71.0,169711.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-10,506.0,170217.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-11,400.0,170617.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-12,580.0,171197.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-13,115.0,171312.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-14,274.0,171586.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-15,84.0,171670.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-16,74.0,171744.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-17,238.0,171982.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-18,138.0,172120.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-19,165.0,172285.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-20,302.0,172587.0,,,,,0,0,0,461,170,0.0,113.0,,,
2021-05-21,381.0,172968.0,,,,,1,1,0,462,170,0.0,113.0,,,
2021-05-22,45.0,173013.0,,,,,1,1,0,463,170,0.0,113.0,,,
2021-05-23,35.0,173048.0,,,,,0,0,0,463,170,0.0,113.0,,,
2021-05-24,154.0,173202.0,,,,,0,0,0,463,170,0.0,113.0,,,
2021-05-25,169.0,173371.0,,,,,0,0,0,463,170,0.0,113.0,,,
2021-05-26,130.0,173501.0,,,,,0,0,0,463,170,0.0,113.0,,,
2021-05-27,146.0,173647.0,,,,,1,1,0,464,170,0.0,113.0,,,
2021-05-28,158.0,173805.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-05-29,50.0,173855.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-05-30,53.0,173908.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-05-31,82.0,173990.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-01,887.0,174877.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-02,233.0,175110.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-03,175.0,175285.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-04,198.0,175483.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-05,86.0,175569.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-06,141.0,175710.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-07,368.0,176078.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-08,106.0,176184.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-09,320.0,176504.0,,,,,0,0,0,464,170,0.0,113.0,,,
2021-06-10,171.0,176675.0,,,,,1,1,1,465,171,0.0,113.0,,,
2021-06-11,145.0,176820.0,,,,,0,0,0,465,171,0.0,113.0,,,
2021-06-12,84.0,176904.0,,,,,0,0,0,465,171,0.0,113.0,,,
2021-06-13,39.0,176943.0,,,,,0,0,0,465,171,0.0,113.0,,,
2021-06-14,148.0,177091.0,,,,,2,1,1,467,172,0.0,113.0,,,
2021-06-15,176.0,177267.0,,,,,2,1,0,469,172,0.0,113.0,,,
2021-06-16,149.0,177416.0,,,,,0,0,0,469,172,0.0,113.0,,,
2021-06-17,154.0,177570.0,,,,,0,0,0,469,172,0.0,113.0,,,
2021-06-18,125.0,177695.0,,,,,2,1,0,471,172,1.0,114.0,,,
2021-06-19,91.0,177786.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-20,94.0,177880.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-21,238.0,178118.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-22,145.0,178263.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-23,212.0,178475.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-24,134.0,178609.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-25,133.0,178742.0,,,,,0,0,0,471,172,0.0,114.0,,,
2021-06-26,64.0,178806.0,,,,,1,1,0,472,172,0.0,114.0,,,
2021-06-27,54.0,178860.0,,,,,0,0,0,472,172,0.0,114.0,,,
2021-06-28,156.0,179016.0,,,,,1,1,0,473,172,0.0,114.0,,,
2021-06-29,347.0,179363.0,,,,,1,1,0,474,172,0.0,114.0,,,
2021-06-30,225.0,179588.0,,,,,5,1,0,479,172,0.0,114.0,,,
2021-07-01,255.0,179843.0,,,,,0,0,0,479,172,0.0,114.0,,,
2021-07-02,281.0,180124.0,,,,,2,1,0,481,172,0.0,114.0,,,
2021-07-03,84.0,180208.0,,,,,0,0,0,481,172,0.0,114.0,,,
2021-07-04,55.0,180263.0,,,,,0,0,0,481,172,0.0,114.0,,,
2021-07-05,288.0,180551.0,,,,,1,1,0,482,172,0.0,114.0,,,
2021-07-06,245.0,180796.0,,,,,0,0,0,482,172,0.0,114.0,,,
2021-07-07,215.0,181011.0,,,,,2,2,1,484,173,0.0,114.0,,,
2021-07-08,204.0,181215.0,,,,,0,0,0,484,173,0.0,114.0,,,
2021-07-09,221.0,181436.0,,,,,0,0,0,484,173,0.0,114.0,,,
2021-07-10,108.0,181544.0,,,,,1,1,1,485,174,0.0,114.0,,,
2021-07-11,263.0,181807.0,,,,,0,0,0,485,174,0.0,114.0,,,
2021-07-12,179.0,181986.0,,,,,1,1,0,486,174,0.0,114.0,,,
2021-07-13,151.0,182137.0,,,,,0,0,0,486,174,0.0,114.0,,,
2021-07-14,204.0,182341.0,,,,,0,0,0,486,174,0.0,114.0,,,
2021-07-15,178.0,182519.0,,,,,0,0,0,486,174,0.0,114.0,,,
2021-07-16,100.0,182619.0,,,,,1,1,1,487,175,0.0,114.0,,,
2021-07-17,58.0,182677.0,,,,,3,1,0,490,175,0.0,114.0,,,
2021-07-18,97.0,182774.0,,,,,0,0,0,490,175,0.0,114.0,,,
2021-07-19,134.0,182908.0,,,,,2,2,0,492,175,0.0,114.0,,,
2021-07-20,245.0,183153.0,,,,,0,0,0,492,175,0.0,114.0,,,
2021-07-21,177.0,183330.0,,,,,0,0,0,492,175,0.0,114.0,,,
2021-07-22,181.0,183511.0,,,,,0,0,0,492,175,0.0,114.0,,,
2021-07-23,214.0,183725.0,,,,,1,1,1,493,176,0.0,114.0,,,
2021-07-24,33.0,183758.0,,,,,0,0,0,493,176,0.0,114.0,,,
2021-07-25,121.0,183879.0,,,,,0,0,0,493,176,0.0,114.0,,,
2021-07-26,257.0,184136.0,,,,,0,0,0,493,176,0.0,114.0,,,
2021-07-27,247.0,184383.0,,,,,0,0,0,493,176,0.0,114.0,,,
2021-07-28,112.0,184495.0,,,,,0,0,0,493,176,0.0,114.0,,,
2021-07-29,142.0,184637.0,,,,,0,0,0,493,176,0.0,114.0,,,
2021-07-30,310.0,184947.0,,,,,1,1,0,494,176,0.0,114.0,,,
2021-07-31,82.0,185029.0,,,,,0,0,0,494,176,0.0,114.0,,,
2021-08-01,52.0,185081.0,,,,,0,0,0,494,176,0.0,114.0,,,
2021-08-02,161.0,185242.0,,,,,0,0,0,494,176,0.0,114.0,,,
2021-08-03,195.0,185437.0,,,,,0,0,0,494,176,0.0,114.0,,,
2021-08-04,201.0,185638.0,,,,,0,0,0,494,176,0.0,114.0,,,
2021-08-05,221.0,185859.0,,,,,1,1,1,495,177,0.0,114.0,,,
2021-08-06,145.0,186004.0,,,,,1,1,0,496,177,1.0,115.0,,,
2021-08-07,64.0,186068.0,,,,,1,1,1,497,178,0.0,115.0,,,
2021-08-08,78.0,186146.0,,,,,0,0,0,497,178,0.0,115.0,,,
2021-08-09,289.0,186435.0,,,,,1,1,0,498,178,0.0,115.0,,,
2021-08-10,163.0,186598.0,,,,,1,1,0,499,178,0.0,115.0,,,
2021-08-11,168.0,186766.0,,,,,0,0,0,499,178,0.0,115.0,,,
2021-08-12,155.0,186921.0,,,,,1,1,0,500,178,0.0,115.0,,,
2021-08-13,125.0,187046.0,,,,,1,1,0,501,178,0.0,115.0,,,
2021-08-14,97.0,187143.0,,,,,0,0,0,501,178,0.0,115.0,,,
2021-08-15,27.0,187170.0,,,,,0,0,0,501,178,0.0,115.0,,,
2021-08-16,111.0,187281.0,,,,,1,1,0,502,178,0.0,115.0,,,
2021-08-17,322.0,187603.0,,,,,3,1,0,505,178,0.0,115.0,,,
2021-08-18,126.0,187729.0,,,,,3,1,0,508,178,0.0,115.0,,,
2021-08-19,106.0,187835.0,,,,,3,2,0,511,178,0.0,115.0,,,
2021-08-20,179.0,188014.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-21,68.0,188082.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-22,74.0,188156.0,,,,,0,0,0,511,178,0.0,115.0,,,
